Time (ps),Channel 1 - Counts per bin,Channel 2 - Counts per bin
68310000000,0,0
68320000000,0,0
68330000000,0,0
68340000000,0,0
68350000000,0,0
68360000000,0,0
68370000000,0,0
68380000000,0,0
68390000000,0,0
68400000000,0,0
68410000000,0,0
68420000000,0,0
68430000000,0,0
68440000000,0,0
68450000000,0,0
68460000000,0,0
68470000000,0,0
68480000000,0,0
68490000000,0,0
68500000000,0,0
68510000000,0,0
68520000000,0,0
68530000000,0,0
68540000000,0,0
68550000000,0,0
68560000000,0,0
68570000000,0,0
68580000000,0,0
68590000000,0,0
68600000000,0,0
68610000000,0,0
68620000000,0,0
68630000000,0,0
68640000000,0,0
68650000000,0,0
68660000000,0,0
68670000000,0,0
68680000000,0,0
68690000000,0,0
68700000000,0,0
68710000000,0,0
68720000000,0,0
68730000000,0,0
68740000000,0,0
68750000000,0,0
68760000000,0,0
68770000000,0,0
68780000000,0,0
68790000000,0,0
68800000000,0,0
68810000000,0,0
68820000000,0,0
68830000000,0,0
68840000000,0,0
68850000000,0,0
68860000000,0,0
68870000000,0,0
68880000000,0,0
68890000000,0,0
68900000000,0,0
68910000000,0,0
68920000000,0,0
68930000000,0,0
68940000000,0,0
68950000000,0,0
68960000000,0,0
68970000000,0,0
68980000000,0,0
68990000000,0,0
69000000000,0,0
69010000000,0,0
69020000000,0,0
69030000000,0,0
69040000000,0,0
69050000000,0,0
69060000000,0,0
69070000000,0,0
69080000000,0,0
69090000000,0,0
69100000000,0,0
69110000000,0,0
69120000000,0,0
69130000000,0,0
69140000000,0,0
69150000000,0,0
69160000000,0,0
69170000000,0,0
69180000000,0,0
69190000000,0,0
69200000000,0,0
69210000000,0,0
69220000000,0,0
69230000000,0,0
69240000000,0,0
69250000000,0,0
69260000000,0,0
69270000000,0,0
69280000000,0,0
69290000000,0,0
69300000000,0,0
69310000000,0,0
69320000000,0,0
69330000000,0,0
69340000000,0,0
69350000000,0,0
69360000000,0,0
69370000000,0,0
69380000000,0,0
69390000000,0,0
69400000000,0,0
69410000000,0,0
69420000000,0,0
69430000000,0,0
69440000000,0,0
69450000000,0,0
69460000000,0,0
69470000000,0,0
69480000000,0,0
69490000000,0,0
69500000000,0,0
69510000000,0,0
69520000000,0,0
69530000000,0,0
69540000000,0,0
69550000000,0,0
69560000000,0,0
69570000000,0,0
69580000000,0,0
69590000000,0,0
69600000000,0,0
69610000000,0,0
69620000000,0,0
69630000000,0,0
69640000000,0,0
69650000000,0,0
69660000000,0,0
69670000000,0,0
69680000000,0,0
69690000000,0,0
69700000000,0,0
69710000000,0,0
69720000000,0,0
69730000000,0,0
69740000000,0,0
69750000000,0,0
69760000000,0,0
69770000000,0,0
69780000000,0,0
69790000000,0,0
69800000000,0,0
69810000000,0,0
69820000000,0,0
69830000000,0,0
69840000000,0,0
69850000000,0,0
69860000000,0,0
69870000000,0,0
69880000000,0,0
69890000000,0,0
69900000000,0,0
69910000000,0,0
69920000000,0,0
69930000000,0,0
69940000000,0,0
69950000000,0,0
69960000000,0,0
69970000000,0,0
69980000000,0,0
69990000000,0,0
70000000000,0,0
70010000000,0,0
70020000000,0,0
70030000000,0,0
70040000000,0,0
70050000000,0,0
70060000000,0,0
70070000000,0,0
70080000000,0,0
70090000000,0,0
70100000000,0,0
70110000000,0,0
70120000000,0,0
70130000000,0,0
70140000000,0,0
70150000000,0,0
70160000000,0,0
70170000000,0,0
70180000000,0,0
70190000000,0,0
70200000000,0,0
70210000000,0,0
70220000000,0,0
70230000000,0,0
70240000000,0,0
70250000000,0,0
70260000000,0,0
70270000000,0,0
70280000000,0,0
70290000000,0,0
70300000000,0,0
70310000000,0,0
70320000000,0,0
70330000000,0,0
70340000000,0,0
70350000000,0,0
70360000000,0,0
70370000000,0,0
70380000000,0,0
70390000000,0,0
70400000000,0,0
70410000000,0,0
70420000000,0,0
70430000000,0,0
70440000000,0,0
70450000000,0,0
70460000000,0,0
70470000000,0,0
70480000000,0,0
70490000000,0,0
70500000000,0,0
70510000000,0,0
70520000000,0,0
70530000000,0,0
70540000000,0,0
70550000000,0,0
70560000000,0,0
70570000000,0,0
70580000000,0,0
70590000000,0,0
70600000000,0,0
70610000000,0,0
70620000000,0,0
70630000000,0,0
70640000000,0,0
70650000000,0,0
70660000000,0,0
70670000000,0,0
70680000000,0,0
70690000000,0,0
70700000000,0,0
70710000000,0,0
70720000000,0,0
70730000000,0,0
70740000000,0,0
70750000000,0,0
70760000000,0,0
70770000000,0,0
70780000000,0,0
70790000000,0,0
70800000000,0,0
70810000000,0,0
70820000000,1,0
70830000000,0,0
70840000000,0,0
70850000000,0,0
70860000000,0,0
70870000000,0,0
70880000000,0,0
70890000000,0,0
70900000000,0,0
70910000000,0,0
70920000000,0,0
70930000000,0,0
70940000000,0,0
70950000000,0,0
70960000000,0,0
70970000000,0,0
70980000000,0,0
70990000000,0,0
71000000000,1,0
71010000000,0,0
71020000000,0,0
71030000000,0,0
71040000000,0,0
71050000000,0,0
71060000000,0,0
71070000000,0,0
71080000000,0,0
71090000000,0,0
71100000000,0,0
71110000000,0,0
71120000000,0,0
71130000000,0,0
71140000000,0,0
71150000000,0,0
71160000000,0,0
71170000000,0,0
71180000000,0,0
71190000000,0,0
71200000000,0,0
71210000000,0,0
71220000000,0,0
71230000000,0,0
71240000000,0,0
71250000000,0,0
71260000000,0,0
71270000000,0,0
71280000000,0,0
71290000000,0,0
71300000000,0,0
71310000000,0,0
71320000000,0,0
71330000000,0,0
71340000000,0,0
71350000000,0,0
71360000000,0,0
71370000000,0,0
71380000000,0,0
71390000000,0,0
71400000000,0,0
71410000000,0,0
71420000000,0,0
71430000000,0,0
71440000000,0,0
71450000000,0,0
71460000000,0,0
71470000000,0,0
71480000000,0,0
71490000000,0,0
71500000000,0,0
71510000000,0,0
71520000000,0,0
71530000000,0,0
71540000000,0,0
71550000000,0,0
71560000000,0,0
71570000000,0,0
71580000000,0,0
71590000000,0,0
71600000000,0,0
71610000000,0,0
71620000000,0,0
71630000000,0,0
71640000000,0,0
71650000000,0,0
71660000000,0,0
71670000000,0,0
71680000000,0,0
71690000000,0,0
71700000000,0,0
71710000000,0,0
71720000000,0,0
71730000000,0,0
71740000000,0,0
71750000000,0,0
71760000000,0,0
71770000000,0,0
71780000000,0,0
71790000000,0,0
71800000000,0,0
71810000000,0,0
71820000000,0,0
71830000000,0,0
71840000000,0,0
71850000000,0,0
71860000000,0,0
71870000000,0,0
71880000000,0,0
71890000000,0,0
71900000000,0,0
71910000000,0,0
71920000000,0,0
71930000000,0,0
71940000000,0,0
71950000000,0,0
71960000000,0,0
71970000000,0,0
71980000000,0,0
71990000000,0,0
72000000000,0,0
72010000000,0,0
72020000000,0,0
72030000000,0,0
72040000000,0,0
72050000000,0,0
72060000000,0,0
72070000000,0,0
72080000000,0,0
72090000000,0,0
72100000000,0,0
72110000000,0,0
72120000000,0,0
72130000000,0,0
72140000000,0,0
72150000000,0,0
72160000000,0,0
72170000000,0,0
72180000000,0,0
72190000000,0,0
72200000000,0,0
72210000000,0,0
72220000000,0,0
72230000000,0,0
72240000000,0,0
72250000000,0,0
72260000000,0,0
72270000000,0,0
72280000000,0,0
72290000000,0,0
72300000000,0,0
72310000000,0,0
72320000000,0,0
72330000000,0,0
72340000000,0,0
72350000000,0,0
72360000000,0,0
72370000000,0,0
72380000000,0,0
72390000000,0,0
72400000000,0,0
72410000000,0,0
72420000000,0,0
72430000000,0,0
72440000000,0,0
72450000000,0,0
72460000000,0,0
72470000000,0,0
72480000000,0,0
72490000000,0,0
72500000000,0,0
72510000000,0,0
72520000000,0,0
72530000000,0,0
72540000000,0,0
72550000000,0,0
72560000000,0,0
72570000000,0,0
72580000000,0,0
72590000000,0,0
72600000000,0,0
72610000000,0,0
72620000000,0,0
72630000000,0,0
72640000000,0,0
72650000000,0,0
72660000000,0,0
72670000000,0,0
72680000000,0,0
72690000000,0,0
72700000000,0,0
72710000000,0,0
72720000000,0,0
72730000000,0,0
72740000000,0,0
72750000000,0,0
72760000000,0,0
72770000000,0,0
72780000000,0,0
72790000000,0,0
72800000000,0,0
72810000000,0,0
72820000000,0,0
72830000000,0,0
72840000000,0,0
72850000000,0,0
72860000000,0,0
72870000000,0,0
72880000000,0,0
72890000000,0,0
72900000000,0,0
72910000000,0,0
72920000000,0,0
72930000000,0,0
72940000000,0,0
72950000000,0,0
72960000000,0,0
72970000000,0,0
72980000000,0,0
72990000000,0,0
73000000000,0,0
73010000000,0,0
73020000000,0,0
73030000000,0,0
73040000000,0,0
73050000000,0,0
73060000000,0,0
73070000000,0,0
73080000000,0,0
73090000000,0,0
73100000000,0,0
73110000000,0,0
73120000000,0,0
73130000000,0,0
73140000000,0,0
73150000000,0,0
73160000000,0,0
73170000000,0,0
73180000000,0,0
73190000000,0,0
73200000000,0,0
73210000000,0,0
73220000000,0,0
73230000000,0,0
73240000000,0,0
73250000000,0,0
73260000000,0,0
73270000000,0,0
73280000000,0,0
73290000000,0,0
73300000000,0,0
73310000000,0,0
73320000000,0,0
73330000000,0,0
73340000000,0,0
73350000000,0,0
73360000000,0,0
73370000000,0,0
73380000000,0,0
73390000000,0,0
73400000000,0,0
73410000000,0,0
73420000000,0,0
73430000000,0,0
73440000000,0,0
73450000000,0,0
73460000000,0,0
73470000000,0,0
73480000000,0,0
73490000000,0,0
73500000000,0,0
73510000000,0,0
73520000000,0,0
73530000000,0,0
73540000000,0,0
73550000000,0,0
73560000000,0,0
73570000000,0,0
73580000000,0,0
73590000000,0,0
73600000000,0,0
73610000000,0,0
73620000000,0,0
73630000000,0,0
73640000000,0,0
73650000000,0,0
73660000000,0,0
73670000000,0,0
73680000000,0,0
73690000000,0,0
73700000000,0,0
73710000000,0,0
73720000000,0,0
73730000000,0,0
73740000000,0,0
73750000000,0,0
73760000000,0,0
73770000000,0,0
73780000000,0,0
73790000000,0,0
73800000000,0,0
73810000000,0,0
73820000000,0,0
73830000000,0,0
73840000000,0,0
73850000000,0,0
73860000000,0,0
73870000000,0,0
73880000000,0,0
73890000000,0,0
73900000000,0,0
73910000000,0,0
73920000000,0,0
73930000000,0,0
73940000000,0,0
73950000000,0,0
73960000000,0,0
73970000000,0,0
73980000000,0,0
73990000000,0,0
74000000000,0,0
74010000000,0,0
74020000000,0,0
74030000000,0,0
74040000000,0,0
74050000000,0,0
74060000000,0,0
74070000000,0,0
74080000000,0,0
74090000000,0,0
74100000000,0,0
74110000000,0,0
74120000000,0,0
74130000000,0,0
74140000000,0,0
74150000000,0,0
74160000000,0,0
74170000000,0,0
74180000000,0,0
74190000000,0,0
74200000000,0,0
74210000000,0,0
74220000000,0,0
74230000000,0,0
74240000000,0,0
74250000000,0,0
74260000000,0,0
74270000000,0,0
74280000000,0,0
74290000000,0,0
74300000000,0,0
74310000000,0,0
74320000000,0,0
74330000000,0,0
74340000000,0,0
74350000000,0,0
74360000000,0,0
74370000000,0,0
74380000000,0,0
74390000000,0,0
74400000000,0,0
74410000000,0,0
74420000000,0,0
74430000000,0,0
74440000000,0,0
74450000000,0,0
74460000000,0,0
74470000000,0,0
74480000000,0,0
74490000000,0,0
74500000000,0,0
74510000000,0,0
74520000000,0,0
74530000000,0,0
74540000000,0,0
74550000000,0,0
74560000000,0,0
74570000000,0,0
74580000000,0,0
74590000000,0,0
74600000000,0,0
74610000000,0,0
74620000000,0,0
74630000000,0,0
74640000000,0,0
74650000000,0,0
74660000000,0,0
74670000000,0,0
74680000000,0,0
74690000000,0,0
74700000000,0,0
74710000000,0,0
74720000000,0,0
74730000000,1,0
74740000000,0,0
74750000000,0,0
74760000000,0,0
74770000000,0,0
74780000000,0,0
74790000000,0,0
74800000000,0,0
74810000000,0,0
74820000000,0,0
74830000000,0,0
74840000000,0,0
74850000000,0,0
74860000000,0,0
74870000000,0,0
74880000000,0,0
74890000000,0,0
74900000000,0,0
74910000000,0,0
74920000000,0,0
74930000000,0,0
74940000000,0,0
74950000000,0,0
74960000000,0,0
74970000000,0,0
74980000000,0,0
74990000000,0,0
75000000000,0,0
75010000000,0,0
75020000000,0,0
75030000000,0,0
75040000000,0,0
75050000000,0,0
75060000000,0,0
75070000000,0,0
75080000000,0,0
75090000000,0,0
75100000000,0,0
75110000000,0,0
75120000000,0,0
75130000000,0,0
75140000000,0,0
75150000000,0,0
75160000000,0,0
75170000000,0,0
75180000000,0,0
75190000000,0,0
75200000000,0,0
75210000000,0,0
75220000000,0,0
75230000000,0,0
75240000000,0,0
75250000000,0,0
75260000000,0,0
75270000000,0,0
75280000000,0,0
75290000000,0,0
75300000000,0,0
75310000000,0,0
75320000000,0,0
75330000000,0,0
75340000000,0,0
75350000000,0,0
75360000000,0,0
75370000000,0,0
75380000000,0,0
75390000000,0,0
75400000000,0,0
75410000000,0,0
75420000000,0,0
75430000000,0,0
75440000000,0,0
75450000000,0,0
75460000000,0,0
75470000000,0,0
75480000000,0,0
75490000000,0,0
75500000000,0,0
75510000000,0,0
75520000000,0,0
75530000000,0,0
75540000000,0,0
75550000000,0,0
75560000000,0,0
75570000000,0,0
75580000000,0,0
75590000000,0,0
75600000000,0,0
75610000000,0,0
75620000000,0,0
75630000000,0,0
75640000000,0,0
75650000000,0,0
75660000000,0,0
75670000000,0,0
75680000000,0,0
75690000000,0,0
75700000000,0,0
75710000000,0,0
75720000000,0,0
75730000000,0,0
75740000000,0,0
75750000000,0,0
75760000000,0,0
75770000000,0,0
75780000000,0,0
75790000000,0,0
75800000000,0,0
75810000000,0,0
75820000000,0,0
75830000000,0,0
75840000000,0,0
75850000000,0,0
75860000000,0,0
75870000000,0,0
75880000000,0,0
75890000000,0,0
75900000000,0,0
75910000000,0,0
75920000000,0,0
75930000000,0,0
75940000000,0,0
75950000000,0,0
75960000000,0,0
75970000000,0,0
75980000000,0,0
75990000000,0,0
76000000000,0,0
76010000000,0,0
76020000000,0,0
76030000000,0,0
76040000000,0,0
76050000000,0,0
76060000000,0,0
76070000000,0,0
76080000000,0,0
76090000000,0,0
76100000000,0,0
76110000000,0,0
76120000000,0,0
76130000000,0,0
76140000000,0,0
76150000000,0,0
76160000000,0,0
76170000000,1,0
76180000000,0,0
76190000000,0,0
76200000000,0,0
76210000000,0,0
76220000000,0,0
76230000000,0,0
76240000000,0,0
76250000000,0,0
76260000000,0,0
76270000000,0,0
76280000000,0,0
76290000000,0,0
76300000000,0,0
76310000000,0,0
76320000000,0,0
76330000000,0,0
76340000000,0,0
76350000000,1,0
76360000000,0,0
76370000000,0,0
76380000000,0,0
76390000000,0,0
76400000000,0,0
76410000000,0,0
76420000000,0,0
76430000000,0,0
76440000000,0,0
76450000000,0,0
76460000000,0,0
76470000000,0,0
76480000000,0,0
76490000000,0,0
76500000000,0,0
76510000000,0,0
76520000000,0,0
76530000000,0,0
76540000000,0,0
76550000000,0,0
76560000000,0,0
76570000000,0,0
76580000000,0,0
76590000000,0,0
76600000000,0,0
76610000000,0,0
76620000000,0,0
76630000000,0,0
76640000000,0,0
76650000000,0,0
76660000000,0,0
76670000000,0,0
76680000000,0,0
76690000000,0,0
76700000000,0,0
76710000000,0,0
76720000000,0,0
76730000000,0,0
76740000000,0,0
76750000000,0,0
76760000000,0,0
76770000000,0,0
76780000000,0,0
76790000000,0,0
76800000000,0,0
76810000000,0,0
76820000000,0,0
76830000000,0,0
76840000000,0,0
76850000000,0,0
76860000000,0,0
76870000000,0,0
76880000000,0,0
76890000000,0,0
76900000000,0,0
76910000000,0,0
76920000000,0,0
76930000000,0,0
76940000000,0,0
76950000000,0,0
76960000000,0,0
76970000000,0,0
76980000000,0,0
76990000000,0,0
77000000000,0,0
77010000000,0,0
77020000000,0,0
77030000000,0,0
77040000000,0,0
77050000000,0,0
77060000000,0,0
77070000000,0,0
77080000000,0,0
77090000000,0,0
77100000000,0,0
77110000000,0,0
77120000000,0,0
77130000000,0,0
77140000000,0,0
77150000000,0,0
77160000000,0,0
77170000000,0,0
77180000000,0,0
77190000000,0,0
77200000000,0,0
77210000000,0,0
77220000000,0,0
77230000000,0,0
77240000000,0,0
77250000000,0,0
77260000000,0,0
77270000000,0,0
77280000000,0,0
77290000000,0,0
77300000000,0,0
77310000000,0,0
77320000000,0,0
77330000000,0,0
77340000000,0,0
77350000000,0,0
77360000000,0,0
77370000000,0,0
77380000000,0,0
77390000000,0,0
77400000000,0,0
77410000000,0,0
77420000000,0,0
77430000000,0,0
77440000000,0,0
77450000000,0,0
77460000000,0,0
77470000000,0,0
77480000000,0,0
77490000000,0,0
77500000000,0,0
77510000000,0,0
77520000000,0,0
77530000000,0,0
77540000000,0,0
77550000000,0,0
77560000000,0,0
77570000000,0,0
77580000000,0,0
77590000000,0,0
77600000000,0,0
77610000000,0,0
77620000000,0,0
77630000000,0,0
77640000000,0,0
77650000000,0,0
77660000000,0,0
77670000000,0,0
77680000000,0,0
77690000000,0,0
77700000000,0,0
77710000000,0,0
77720000000,0,0
77730000000,0,0
77740000000,0,0
77750000000,0,0
77760000000,0,0
77770000000,0,0
77780000000,0,0
77790000000,0,0
77800000000,0,0
77810000000,0,0
77820000000,0,0
77830000000,0,0
77840000000,0,0
77850000000,0,0
77860000000,0,0
77870000000,0,0
77880000000,0,0
77890000000,0,0
77900000000,0,0
77910000000,0,0
77920000000,0,0
77930000000,0,0
77940000000,0,0
77950000000,0,0
77960000000,0,0
77970000000,0,0
77980000000,0,0
77990000000,0,0
78000000000,0,0
78010000000,0,0
78020000000,0,0
78030000000,0,0
78040000000,0,0
78050000000,0,0
78060000000,0,0
78070000000,0,0
78080000000,0,0
78090000000,0,0
78100000000,0,0
78110000000,0,0
78120000000,0,0
78130000000,0,0
78140000000,0,0
78150000000,0,0
78160000000,0,0
78170000000,0,0
78180000000,0,0
78190000000,0,0
78200000000,0,0
78210000000,0,0
78220000000,0,0
78230000000,0,0
78240000000,0,0
78250000000,0,0
78260000000,0,0
78270000000,0,0
78280000000,0,0
78290000000,0,0
78300000000,0,0
78310000000,0,0
78320000000,0,0
78330000000,0,0
78340000000,0,0
78350000000,0,0
78360000000,0,0
78370000000,0,0
78380000000,0,0
78390000000,0,0
78400000000,0,0
78410000000,0,0
78420000000,0,0
78430000000,0,0
78440000000,0,0
78450000000,0,0
78460000000,0,0
78470000000,0,0
78480000000,0,0
78490000000,0,0
78500000000,0,0
78510000000,0,0
78520000000,0,0
78530000000,0,0
78540000000,0,0
78550000000,0,0
78560000000,0,0
78570000000,0,0
78580000000,0,0
78590000000,0,0
78600000000,0,0
78610000000,0,0
78620000000,0,0
78630000000,0,0
78640000000,0,0
78650000000,0,0
78660000000,0,0
78670000000,0,0
78680000000,0,0
78690000000,0,0
78700000000,0,0
78710000000,0,0
78720000000,0,0
78730000000,0,0
78740000000,0,0
78750000000,0,0
78760000000,0,0
78770000000,0,0
78780000000,0,0
78790000000,0,0
78800000000,0,0
78810000000,0,0
78820000000,0,0
78830000000,0,0
78840000000,0,0
78850000000,0,0
78860000000,0,0
78870000000,0,0
78880000000,0,0
78890000000,0,0
78900000000,0,0
78910000000,0,0
78920000000,0,0
78930000000,0,0
78940000000,0,0
78950000000,0,0
78960000000,0,0
78970000000,0,0
78980000000,0,0
78990000000,0,0
79000000000,0,0
79010000000,0,0
79020000000,0,0
79030000000,0,0
79040000000,0,0
79050000000,0,0
79060000000,0,0
79070000000,0,0
79080000000,0,0
79090000000,0,0
79100000000,0,0
79110000000,1,0
79120000000,0,0
79130000000,0,0
79140000000,0,0
79150000000,0,0
79160000000,0,0
79170000000,0,0
79180000000,0,0
79190000000,0,0
79200000000,0,0
79210000000,0,0
79220000000,0,0
79230000000,0,0
79240000000,0,0
79250000000,0,0
79260000000,0,0
79270000000,0,0
79280000000,0,0
79290000000,0,0
79300000000,0,0
79310000000,0,0
79320000000,0,0
79330000000,0,0
79340000000,0,0
79350000000,0,0
79360000000,0,0
79370000000,0,0
79380000000,0,0
79390000000,0,0
79400000000,0,0
79410000000,0,0
79420000000,0,0
79430000000,0,0
79440000000,0,0
79450000000,0,0
79460000000,0,0
79470000000,0,0
79480000000,0,0
79490000000,0,0
79500000000,0,0
79510000000,0,0
79520000000,0,0
79530000000,0,0
79540000000,0,0
79550000000,0,0
79560000000,0,0
79570000000,0,0
79580000000,0,0
79590000000,0,0
79600000000,0,0
79610000000,0,0
79620000000,0,0
79630000000,0,0
79640000000,0,0
79650000000,0,0
79660000000,0,0
79670000000,0,0
79680000000,0,0
79690000000,0,0
79700000000,0,0
79710000000,0,0
79720000000,0,0
79730000000,0,0
79740000000,0,0
79750000000,0,0
79760000000,0,0
79770000000,0,0
79780000000,0,0
79790000000,0,0
79800000000,0,0
79810000000,0,0
79820000000,0,0
79830000000,0,0
79840000000,0,0
79850000000,0,0
79860000000,0,0
79870000000,0,0
79880000000,0,0
79890000000,0,0
79900000000,0,0
79910000000,0,0
79920000000,0,0
79930000000,0,0
79940000000,0,0
79950000000,0,0
79960000000,0,0
79970000000,0,0
79980000000,0,0
79990000000,0,0
80000000000,0,0
80010000000,0,0
80020000000,0,0
80030000000,0,0
80040000000,0,0
80050000000,0,0
80060000000,0,0
80070000000,0,0
80080000000,0,0
80090000000,0,0
80100000000,0,0
80110000000,0,0
80120000000,0,0
80130000000,0,0
80140000000,0,0
80150000000,0,0
80160000000,0,0
80170000000,0,0
80180000000,0,0
80190000000,0,0
80200000000,0,0
80210000000,0,0
80220000000,0,0
80230000000,0,0
80240000000,0,0
80250000000,0,0
80260000000,0,0
80270000000,0,0
80280000000,0,0
80290000000,0,0
80300000000,0,0
80310000000,0,0
80320000000,0,0
80330000000,0,0
80340000000,0,0
80350000000,0,0
80360000000,0,0
80370000000,0,0
80380000000,0,0
80390000000,0,0
80400000000,0,0
80410000000,0,0
80420000000,0,0
80430000000,0,0
80440000000,0,0
80450000000,0,0
80460000000,0,0
80470000000,0,0
80480000000,0,0
80490000000,0,0
80500000000,0,0
80510000000,0,0
80520000000,0,0
80530000000,0,0
80540000000,0,0
80550000000,0,0
80560000000,0,0
80570000000,0,0
80580000000,0,0
80590000000,0,0
80600000000,0,0
80610000000,0,0
80620000000,0,0
80630000000,0,0
80640000000,0,0
80650000000,0,0
80660000000,0,0
80670000000,0,0
80680000000,0,0
80690000000,0,0
80700000000,0,0
80710000000,0,0
80720000000,0,0
80730000000,0,0
80740000000,0,0
80750000000,0,0
80760000000,0,0
80770000000,0,0
80780000000,0,0
80790000000,0,0
80800000000,0,0
80810000000,0,0
80820000000,0,0
80830000000,0,0
80840000000,0,0
80850000000,0,0
80860000000,0,0
80870000000,0,0
80880000000,0,0
80890000000,0,0
80900000000,0,0
80910000000,0,0
80920000000,0,0
80930000000,0,0
80940000000,0,0
80950000000,0,0
80960000000,0,0
80970000000,0,0
80980000000,0,0
80990000000,0,0
81000000000,0,0
81010000000,0,0
81020000000,0,0
81030000000,0,0
81040000000,0,0
81050000000,0,0
81060000000,0,0
81070000000,0,0
81080000000,0,0
81090000000,0,0
81100000000,0,0
81110000000,0,0
81120000000,0,0
81130000000,0,0
81140000000,0,0
81150000000,0,0
81160000000,0,0
81170000000,0,0
81180000000,0,0
81190000000,0,0
81200000000,0,0
81210000000,0,0
81220000000,0,0
81230000000,0,0
81240000000,0,0
81250000000,0,0
81260000000,0,0
81270000000,0,0
81280000000,0,0
81290000000,0,0
81300000000,0,0
81310000000,0,0
81320000000,0,0
81330000000,0,0
81340000000,0,0
81350000000,0,0
81360000000,0,0
81370000000,0,0
81380000000,0,0
81390000000,0,0
81400000000,0,0
81410000000,0,0
81420000000,0,0
81430000000,0,0
81440000000,0,0
81450000000,0,0
81460000000,0,0
81470000000,0,0
81480000000,0,0
81490000000,0,0
81500000000,0,0
81510000000,0,0
81520000000,0,0
81530000000,0,0
81540000000,0,0
81550000000,0,0
81560000000,0,0
81570000000,0,0
81580000000,0,0
81590000000,0,0
81600000000,0,0
81610000000,0,0
81620000000,0,0
81630000000,0,0
81640000000,0,0
81650000000,0,0
81660000000,0,0
81670000000,0,0
81680000000,0,0
81690000000,0,0
81700000000,0,0
81710000000,0,0
81720000000,0,0
81730000000,0,0
81740000000,0,0
81750000000,0,0
81760000000,0,0
81770000000,0,0
81780000000,0,0
81790000000,0,0
81800000000,0,0
81810000000,0,0
81820000000,0,0
81830000000,0,0
81840000000,0,0
81850000000,0,0
81860000000,0,0
81870000000,0,0
81880000000,0,0
81890000000,0,0
81900000000,0,0
81910000000,0,0
81920000000,0,0
81930000000,0,0
81940000000,0,0
81950000000,0,0
81960000000,0,0
81970000000,0,0
81980000000,0,0
81990000000,0,0
82000000000,0,0
82010000000,0,0
82020000000,0,0
82030000000,0,0
82040000000,0,0
82050000000,0,0
82060000000,0,0
82070000000,0,0
82080000000,0,0
82090000000,0,0
82100000000,0,0
82110000000,0,0
82120000000,0,0
82130000000,0,0
82140000000,0,0
82150000000,0,0
82160000000,0,0
82170000000,0,0
82180000000,0,0
82190000000,0,0
82200000000,0,0
82210000000,0,0
82220000000,0,0
82230000000,0,0
82240000000,0,0
82250000000,0,0
82260000000,0,0
82270000000,0,0
82280000000,0,0
82290000000,0,0
82300000000,0,0
82310000000,0,0
82320000000,0,0
82330000000,0,0
82340000000,0,0
82350000000,0,0
82360000000,0,0
82370000000,0,0
82380000000,0,0
82390000000,0,0
82400000000,0,0
82410000000,0,0
82420000000,0,0
82430000000,0,0
82440000000,0,0
82450000000,0,0
82460000000,0,0
82470000000,0,0
82480000000,0,0
82490000000,0,0
82500000000,0,0
82510000000,0,0
82520000000,0,0
82530000000,0,0
82540000000,0,0
82550000000,0,0
82560000000,0,0
82570000000,0,0
82580000000,0,0
82590000000,0,0
82600000000,0,0
82610000000,0,0
82620000000,0,0
82630000000,0,0
82640000000,0,0
82650000000,0,0
82660000000,0,0
82670000000,0,0
82680000000,0,0
82690000000,0,0
82700000000,0,0
82710000000,0,0
82720000000,0,0
82730000000,0,0
82740000000,0,0
82750000000,0,0
82760000000,0,0
82770000000,0,0
82780000000,0,0
82790000000,0,0
82800000000,0,0
82810000000,0,0
82820000000,0,0
82830000000,0,0
82840000000,0,0
82850000000,0,0
82860000000,0,0
82870000000,0,0
82880000000,0,0
82890000000,0,0
82900000000,0,0
82910000000,0,0
82920000000,0,0
82930000000,0,0
82940000000,0,0
82950000000,0,0
82960000000,0,0
82970000000,0,0
82980000000,0,0
82990000000,0,0
83000000000,0,0
83010000000,0,0
83020000000,0,0
83030000000,0,0
83040000000,0,0
83050000000,0,0
83060000000,0,0
83070000000,0,0
83080000000,0,0
83090000000,0,0
83100000000,0,0
83110000000,0,0
83120000000,0,0
83130000000,0,0
83140000000,0,0
83150000000,0,0
83160000000,0,0
83170000000,0,0
83180000000,0,0
83190000000,0,0
83200000000,0,0
83210000000,0,0
83220000000,0,0
83230000000,0,0
83240000000,0,0
83250000000,0,0
83260000000,0,0
83270000000,0,0
83280000000,0,0
83290000000,0,0
83300000000,0,0
83310000000,0,0
83320000000,0,0
83330000000,0,0
83340000000,0,0
83350000000,0,0
83360000000,0,0
83370000000,0,0
83380000000,0,0
83390000000,0,0
83400000000,0,0
83410000000,0,0
83420000000,0,0
83430000000,0,0
83440000000,0,0
83450000000,0,0
83460000000,0,0
83470000000,0,0
83480000000,0,0
83490000000,0,0
83500000000,0,0
83510000000,0,0
83520000000,0,0
83530000000,0,0
83540000000,0,0
83550000000,0,0
83560000000,0,0
83570000000,0,0
83580000000,0,0
83590000000,0,0
83600000000,0,0
83610000000,0,0
83620000000,0,0
83630000000,0,0
83640000000,0,0
83650000000,0,0
83660000000,0,0
83670000000,0,0
83680000000,0,0
83690000000,0,0
83700000000,0,0
83710000000,0,0
83720000000,0,0
83730000000,0,0
83740000000,0,0
83750000000,0,0
83760000000,0,0
83770000000,0,0
83780000000,0,0
83790000000,0,0
83800000000,0,0
83810000000,0,0
