Time (ps),Channel 1 - Counts per bin,Channel 2 - Counts per bin
3.0371E+11,0,0
3.0372E+11,0,0
3.0373E+11,0,0
3.0374E+11,0,0
3.0375E+11,0,0
3.0376E+11,0,0
3.0377E+11,0,0
3.0378E+11,0,0
3.0379E+11,0,0
3.038E+11,0,0
3.0381E+11,0,0
3.0382E+11,0,0
3.0383E+11,0,0
3.0384E+11,0,0
3.0385E+11,0,0
3.0386E+11,0,0
3.0387E+11,0,0
3.0388E+11,0,0
3.0389E+11,0,0
3.039E+11,0,0
3.0391E+11,0,0
3.0392E+11,0,0
3.0393E+11,0,0
3.0394E+11,1,0
3.0395E+11,0,0
3.0396E+11,0,0
3.0397E+11,0,0
3.0398E+11,0,0
3.0399E+11,0,0
3.04E+11,0,0
3.0401E+11,0,0
3.0402E+11,0,0
3.0403E+11,0,0
3.0404E+11,0,0
3.0405E+11,0,0
3.0406E+11,0,0
3.0407E+11,0,0
3.0408E+11,0,0
3.0409E+11,1,0
3.041E+11,0,0
3.0411E+11,0,0
3.0412E+11,0,0
3.0413E+11,0,0
3.0414E+11,0,0
3.0415E+11,0,0
3.0416E+11,0,0
3.0417E+11,0,0
3.0418E+11,0,0
3.0419E+11,0,0
3.042E+11,0,0
3.0421E+11,0,0
3.0422E+11,0,0
3.0423E+11,0,0
3.0424E+11,0,0
3.0425E+11,0,0
3.0426E+11,0,0
3.0427E+11,0,0
3.0428E+11,0,0
3.0429E+11,0,0
3.043E+11,0,0
3.0431E+11,0,0
3.0432E+11,0,0
3.0433E+11,0,0
3.0434E+11,0,0
3.0435E+11,0,0
3.0436E+11,0,0
3.0437E+11,0,0
3.0438E+11,0,0
3.0439E+11,0,0
3.044E+11,0,0
3.0441E+11,0,0
3.0442E+11,0,0
3.0443E+11,0,0
3.0444E+11,0,0
3.0445E+11,0,0
3.0446E+11,0,0
3.0447E+11,0,0
3.0448E+11,0,0
3.0449E+11,0,0
3.045E+11,0,0
3.0451E+11,0,0
3.0452E+11,0,0
3.0453E+11,0,0
3.0454E+11,0,0
3.0455E+11,0,0
3.0456E+11,0,0
3.0457E+11,0,0
3.0458E+11,0,0
3.0459E+11,0,0
3.046E+11,0,0
3.0461E+11,0,0
3.0462E+11,0,0
3.0463E+11,0,0
3.0464E+11,0,0
3.0465E+11,0,0
3.0466E+11,0,0
3.0467E+11,0,0
3.0468E+11,0,0
3.0469E+11,0,0
3.047E+11,0,0
3.0471E+11,0,0
3.0472E+11,0,0
3.0473E+11,0,0
3.0474E+11,0,0
3.0475E+11,0,0
3.0476E+11,0,0
3.0477E+11,0,0
3.0478E+11,0,0
3.0479E+11,0,0
3.048E+11,0,0
3.0481E+11,0,0
3.0482E+11,0,0
3.0483E+11,0,0
3.0484E+11,0,0
3.0485E+11,0,0
3.0486E+11,0,0
3.0487E+11,0,0
3.0488E+11,0,0
3.0489E+11,0,0
3.049E+11,0,0
3.0491E+11,0,0
3.0492E+11,0,0
3.0493E+11,0,0
3.0494E+11,0,0
3.0495E+11,0,0
3.0496E+11,0,0
3.0497E+11,0,0
3.0498E+11,0,0
3.0499E+11,0,0
3.05E+11,0,0
3.0501E+11,0,0
3.0502E+11,0,0
3.0503E+11,0,0
3.0504E+11,0,0
3.0505E+11,0,0
3.0506E+11,0,0
3.0507E+11,0,0
3.0508E+11,0,0
3.0509E+11,0,0
3.051E+11,0,0
3.0511E+11,0,0
3.0512E+11,0,0
3.0513E+11,0,0
3.0514E+11,0,0
3.0515E+11,0,0
3.0516E+11,0,0
3.0517E+11,0,0
3.0518E+11,0,0
3.0519E+11,0,0
3.052E+11,0,0
3.0521E+11,0,0
3.0522E+11,0,0
3.0523E+11,0,0
3.0524E+11,0,0
3.0525E+11,0,0
3.0526E+11,0,0
3.0527E+11,0,0
3.0528E+11,0,0
3.0529E+11,0,0
3.053E+11,0,0
3.0531E+11,0,0
3.0532E+11,0,0
3.0533E+11,0,0
3.0534E+11,0,0
3.0535E+11,0,0
3.0536E+11,0,0
3.0537E+11,0,0
3.0538E+11,0,0
3.0539E+11,0,0
3.054E+11,0,0
3.0541E+11,0,0
3.0542E+11,0,0
3.0543E+11,0,0
3.0544E+11,0,0
3.0545E+11,0,0
3.0546E+11,0,0
3.0547E+11,0,0
3.0548E+11,0,0
3.0549E+11,0,0
3.055E+11,0,0
3.0551E+11,0,0
3.0552E+11,0,0
3.0553E+11,0,0
3.0554E+11,0,0
3.0555E+11,0,0
3.0556E+11,0,0
3.0557E+11,0,0
3.0558E+11,0,0
3.0559E+11,0,0
3.056E+11,0,0
3.0561E+11,0,0
3.0562E+11,0,0
3.0563E+11,0,0
3.0564E+11,0,0
3.0565E+11,0,0
3.0566E+11,0,0
3.0567E+11,0,0
3.0568E+11,0,0
3.0569E+11,0,0
3.057E+11,0,0
3.0571E+11,0,0
3.0572E+11,0,0
3.0573E+11,0,0
3.0574E+11,0,0
3.0575E+11,0,0
3.0576E+11,0,0
3.0577E+11,0,0
3.0578E+11,0,0
3.0579E+11,0,0
3.058E+11,0,0
3.0581E+11,0,0
3.0582E+11,0,0
3.0583E+11,0,0
3.0584E+11,0,0
3.0585E+11,0,0
3.0586E+11,0,0
3.0587E+11,0,0
3.0588E+11,0,0
3.0589E+11,0,0
3.059E+11,0,0
3.0591E+11,0,0
3.0592E+11,0,0
3.0593E+11,0,0
3.0594E+11,0,0
3.0595E+11,0,0
3.0596E+11,0,0
3.0597E+11,0,0
3.0598E+11,0,0
3.0599E+11,0,0
3.06E+11,0,0
3.0601E+11,0,0
3.0602E+11,0,0
3.0603E+11,0,0
3.0604E+11,0,0
3.0605E+11,0,0
3.0606E+11,0,0
3.0607E+11,0,0
3.0608E+11,0,0
3.0609E+11,0,0
3.061E+11,0,0
3.0611E+11,0,0
3.0612E+11,0,0
3.0613E+11,0,0
3.0614E+11,0,0
3.0615E+11,0,0
3.0616E+11,0,0
3.0617E+11,0,0
3.0618E+11,0,0
3.0619E+11,0,0
3.062E+11,0,0
3.0621E+11,0,0
3.0622E+11,0,0
3.0623E+11,0,0
3.0624E+11,0,0
3.0625E+11,0,0
3.0626E+11,0,0
3.0627E+11,0,0
3.0628E+11,0,0
3.0629E+11,0,0
3.063E+11,0,0
3.0631E+11,0,0
3.0632E+11,0,0
3.0633E+11,0,0
3.0634E+11,0,0
3.0635E+11,0,0
3.0636E+11,0,0
3.0637E+11,0,0
3.0638E+11,0,0
3.0639E+11,0,0
3.064E+11,0,0
3.0641E+11,0,0
3.0642E+11,0,0
3.0643E+11,0,0
3.0644E+11,0,0
3.0645E+11,0,0
3.0646E+11,0,0
3.0647E+11,0,0
3.0648E+11,0,0
3.0649E+11,0,0
3.065E+11,0,0
3.0651E+11,0,0
3.0652E+11,0,0
3.0653E+11,0,0
3.0654E+11,0,0
3.0655E+11,0,0
3.0656E+11,0,0
3.0657E+11,0,0
3.0658E+11,0,0
3.0659E+11,0,0
3.066E+11,0,0
3.0661E+11,0,0
3.0662E+11,0,0
3.0663E+11,0,0
3.0664E+11,0,0
3.0665E+11,0,0
3.0666E+11,0,0
3.0667E+11,0,0
3.0668E+11,0,0
3.0669E+11,0,0
3.067E+11,0,0
3.0671E+11,0,0
3.0672E+11,0,0
3.0673E+11,0,0
3.0674E+11,0,0
3.0675E+11,0,0
3.0676E+11,0,0
3.0677E+11,0,0
3.0678E+11,0,0
3.0679E+11,0,0
3.068E+11,0,0
3.0681E+11,0,0
3.0682E+11,0,0
3.0683E+11,0,0
3.0684E+11,0,0
3.0685E+11,0,0
3.0686E+11,0,0
3.0687E+11,0,0
3.0688E+11,0,0
3.0689E+11,0,0
3.069E+11,0,0
3.0691E+11,0,0
3.0692E+11,0,0
3.0693E+11,0,0
3.0694E+11,0,0
3.0695E+11,0,0
3.0696E+11,0,0
3.0697E+11,0,0
3.0698E+11,0,0
3.0699E+11,0,0
3.07E+11,0,0
3.0701E+11,0,0
3.0702E+11,0,0
3.0703E+11,0,0
3.0704E+11,0,0
3.0705E+11,0,0
3.0706E+11,0,0
3.0707E+11,0,0
3.0708E+11,0,0
3.0709E+11,0,0
3.071E+11,0,0
3.0711E+11,0,0
3.0712E+11,0,0
3.0713E+11,0,0
3.0714E+11,0,0
3.0715E+11,0,0
3.0716E+11,0,0
3.0717E+11,0,0
3.0718E+11,0,0
3.0719E+11,0,0
3.072E+11,0,0
3.0721E+11,0,0
3.0722E+11,0,0
3.0723E+11,0,0
3.0724E+11,0,0
3.0725E+11,0,0
3.0726E+11,0,0
3.0727E+11,0,0
3.0728E+11,0,0
3.0729E+11,0,0
3.073E+11,0,0
3.0731E+11,0,0
3.0732E+11,0,0
3.0733E+11,0,0
3.0734E+11,0,0
3.0735E+11,0,0
3.0736E+11,0,0
3.0737E+11,0,0
3.0738E+11,0,0
3.0739E+11,0,0
3.074E+11,0,0
3.0741E+11,0,0
3.0742E+11,0,0
3.0743E+11,0,0
3.0744E+11,0,0
3.0745E+11,0,0
3.0746E+11,0,0
3.0747E+11,0,0
3.0748E+11,0,0
3.0749E+11,0,0
3.075E+11,0,0
3.0751E+11,0,0
3.0752E+11,0,0
3.0753E+11,0,0
3.0754E+11,1,0
3.0755E+11,0,0
3.0756E+11,0,0
3.0757E+11,0,0
3.0758E+11,0,0
3.0759E+11,0,0
3.076E+11,0,0
3.0761E+11,0,0
3.0762E+11,0,0
3.0763E+11,0,0
3.0764E+11,0,0
3.0765E+11,0,0
3.0766E+11,0,0
3.0767E+11,0,0
3.0768E+11,0,0
3.0769E+11,0,0
3.077E+11,0,0
3.0771E+11,0,0
3.0772E+11,0,0
3.0773E+11,0,0
3.0774E+11,0,0
3.0775E+11,0,0
3.0776E+11,0,0
3.0777E+11,0,0
3.0778E+11,0,0
3.0779E+11,0,0
3.078E+11,0,0
3.0781E+11,0,0
3.0782E+11,0,0
3.0783E+11,0,0
3.0784E+11,0,0
3.0785E+11,0,0
3.0786E+11,0,0
3.0787E+11,0,0
3.0788E+11,0,0
3.0789E+11,0,0
3.079E+11,0,0
3.0791E+11,0,0
3.0792E+11,0,0
3.0793E+11,0,0
3.0794E+11,0,0
3.0795E+11,1,0
3.0796E+11,0,0
3.0797E+11,0,0
3.0798E+11,0,0
3.0799E+11,0,0
3.08E+11,0,0
3.0801E+11,0,0
3.0802E+11,0,0
3.0803E+11,0,0
3.0804E+11,0,0
3.0805E+11,0,0
3.0806E+11,0,0
3.0807E+11,0,0
3.0808E+11,0,0
3.0809E+11,0,0
3.081E+11,0,0
3.0811E+11,1,0
3.0812E+11,0,0
3.0813E+11,0,0
3.0814E+11,0,0
3.0815E+11,0,0
3.0816E+11,0,0
3.0817E+11,0,0
3.0818E+11,1,0
3.0819E+11,0,0
3.082E+11,0,0
3.0821E+11,0,0
3.0822E+11,0,0
3.0823E+11,0,0
3.0824E+11,0,0
3.0825E+11,0,0
3.0826E+11,0,0
3.0827E+11,0,0
3.0828E+11,0,0
3.0829E+11,0,0
3.083E+11,0,0
3.0831E+11,0,0
3.0832E+11,0,0
3.0833E+11,0,0
3.0834E+11,0,0
3.0835E+11,0,0
3.0836E+11,0,0
3.0837E+11,0,0
3.0838E+11,0,0
3.0839E+11,0,0
3.084E+11,0,0
3.0841E+11,0,0
3.0842E+11,0,0
3.0843E+11,0,0
3.0844E+11,0,0
3.0845E+11,0,0
3.0846E+11,0,0
3.0847E+11,0,0
3.0848E+11,0,0
3.0849E+11,0,0
3.085E+11,0,0
3.0851E+11,0,0
3.0852E+11,0,0
3.0853E+11,0,0
3.0854E+11,0,0
3.0855E+11,0,0
3.0856E+11,0,0
3.0857E+11,0,0
3.0858E+11,0,0
3.0859E+11,0,0
3.086E+11,0,0
3.0861E+11,0,0
3.0862E+11,0,0
3.0863E+11,0,0
3.0864E+11,0,0
3.0865E+11,0,0
3.0866E+11,0,0
3.0867E+11,0,0
3.0868E+11,0,0
3.0869E+11,0,0
3.087E+11,0,0
3.0871E+11,0,0
3.0872E+11,0,0
3.0873E+11,0,0
3.0874E+11,0,0
3.0875E+11,0,0
3.0876E+11,0,0
3.0877E+11,0,0
3.0878E+11,0,0
3.0879E+11,0,0
3.088E+11,0,0
3.0881E+11,0,0
3.0882E+11,0,0
3.0883E+11,0,0
3.0884E+11,0,0
3.0885E+11,0,0
3.0886E+11,0,0
3.0887E+11,0,0
3.0888E+11,0,0
3.0889E+11,0,0
3.089E+11,0,0
3.0891E+11,0,0
3.0892E+11,0,0
3.0893E+11,0,0
3.0894E+11,0,0
3.0895E+11,0,0
3.0896E+11,0,0
3.0897E+11,0,0
3.0898E+11,0,0
3.0899E+11,0,0
3.09E+11,0,0
3.0901E+11,0,0
3.0902E+11,0,0
3.0903E+11,0,0
3.0904E+11,0,0
3.0905E+11,0,0
3.0906E+11,0,0
3.0907E+11,0,0
3.0908E+11,0,0
3.0909E+11,0,0
3.091E+11,0,0
3.0911E+11,0,0
3.0912E+11,0,0
3.0913E+11,0,0
3.0914E+11,0,0
3.0915E+11,0,0
3.0916E+11,0,0
3.0917E+11,0,0
3.0918E+11,0,0
3.0919E+11,0,0
3.092E+11,0,0
3.0921E+11,0,0
3.0922E+11,0,0
3.0923E+11,0,0
3.0924E+11,0,0
3.0925E+11,0,0
3.0926E+11,0,0
3.0927E+11,0,0
3.0928E+11,0,0
3.0929E+11,0,0
3.093E+11,0,0
3.0931E+11,0,0
3.0932E+11,0,0
3.0933E+11,0,0
3.0934E+11,0,0
3.0935E+11,0,0
3.0936E+11,0,0
3.0937E+11,0,0
3.0938E+11,0,0
3.0939E+11,0,0
3.094E+11,0,0
3.0941E+11,0,0
3.0942E+11,0,0
3.0943E+11,0,0
3.0944E+11,0,0
3.0945E+11,0,0
3.0946E+11,0,0
3.0947E+11,0,0
3.0948E+11,0,0
3.0949E+11,0,0
3.095E+11,0,0
3.0951E+11,0,0
3.0952E+11,0,0
3.0953E+11,0,0
3.0954E+11,0,0
3.0955E+11,0,0
3.0956E+11,0,0
3.0957E+11,0,0
3.0958E+11,0,0
3.0959E+11,0,0
3.096E+11,0,0
3.0961E+11,0,0
3.0962E+11,0,0
3.0963E+11,0,0
3.0964E+11,0,0
3.0965E+11,0,0
3.0966E+11,0,0
3.0967E+11,0,0
3.0968E+11,0,0
3.0969E+11,0,0
3.097E+11,0,0
3.0971E+11,0,0
3.0972E+11,0,0
3.0973E+11,0,0
3.0974E+11,0,0
3.0975E+11,0,0
3.0976E+11,0,0
3.0977E+11,0,0
3.0978E+11,0,0
3.0979E+11,0,0
3.098E+11,0,0
3.0981E+11,0,0
3.0982E+11,0,0
3.0983E+11,0,0
3.0984E+11,0,0
3.0985E+11,0,0
3.0986E+11,0,0
3.0987E+11,0,0
3.0988E+11,0,0
3.0989E+11,0,0
3.099E+11,0,0
3.0991E+11,0,0
3.0992E+11,0,0
3.0993E+11,0,0
3.0994E+11,0,0
3.0995E+11,0,0
3.0996E+11,0,0
3.0997E+11,0,0
3.0998E+11,0,0
3.0999E+11,0,0
3.1E+11,0,0
3.1001E+11,0,0
3.1002E+11,0,0
3.1003E+11,0,0
3.1004E+11,0,0
3.1005E+11,0,0
3.1006E+11,0,0
3.1007E+11,0,0
3.1008E+11,0,0
3.1009E+11,0,0
3.101E+11,0,0
3.1011E+11,0,0
3.1012E+11,0,0
3.1013E+11,0,0
3.1014E+11,0,0
3.1015E+11,0,0
3.1016E+11,0,0
3.1017E+11,0,0
3.1018E+11,0,0
3.1019E+11,0,0
3.102E+11,0,0
3.1021E+11,0,0
3.1022E+11,0,0
3.1023E+11,0,0
3.1024E+11,0,0
3.1025E+11,0,0
3.1026E+11,0,0
3.1027E+11,0,0
3.1028E+11,0,0
3.1029E+11,0,0
3.103E+11,0,0
3.1031E+11,0,0
3.1032E+11,0,0
3.1033E+11,0,0
3.1034E+11,0,0
3.1035E+11,0,0
3.1036E+11,0,0
3.1037E+11,0,0
3.1038E+11,0,0
3.1039E+11,0,0
3.104E+11,0,0
3.1041E+11,0,0
3.1042E+11,0,0
3.1043E+11,0,0
3.1044E+11,0,0
3.1045E+11,0,0
3.1046E+11,0,0
3.1047E+11,0,0
3.1048E+11,0,0
3.1049E+11,0,0
3.105E+11,0,0
3.1051E+11,0,0
3.1052E+11,0,0
3.1053E+11,0,0
3.1054E+11,0,0
3.1055E+11,0,0
3.1056E+11,0,0
3.1057E+11,0,0
3.1058E+11,0,0
3.1059E+11,0,0
3.106E+11,0,0
3.1061E+11,0,0
3.1062E+11,0,0
3.1063E+11,0,0
3.1064E+11,0,0
3.1065E+11,0,0
3.1066E+11,0,0
3.1067E+11,0,0
3.1068E+11,0,0
3.1069E+11,0,0
3.107E+11,0,0
3.1071E+11,0,0
3.1072E+11,0,0
3.1073E+11,0,0
3.1074E+11,0,0
3.1075E+11,0,0
3.1076E+11,0,0
3.1077E+11,0,0
3.1078E+11,0,0
3.1079E+11,0,0
3.108E+11,0,0
3.1081E+11,0,0
3.1082E+11,0,0
3.1083E+11,0,0
3.1084E+11,0,0
3.1085E+11,0,0
3.1086E+11,0,0
3.1087E+11,0,0
3.1088E+11,0,0
3.1089E+11,0,0
3.109E+11,0,0
3.1091E+11,0,0
3.1092E+11,0,0
3.1093E+11,0,0
3.1094E+11,0,0
3.1095E+11,0,0
3.1096E+11,0,0
3.1097E+11,0,0
3.1098E+11,0,0
3.1099E+11,0,0
3.11E+11,0,0
3.1101E+11,0,0
3.1102E+11,0,0
3.1103E+11,0,0
3.1104E+11,0,0
3.1105E+11,0,0
3.1106E+11,0,0
3.1107E+11,0,0
3.1108E+11,0,0
3.1109E+11,0,0
3.111E+11,0,0
3.1111E+11,0,0
3.1112E+11,0,0
3.1113E+11,0,0
3.1114E+11,0,0
3.1115E+11,0,0
3.1116E+11,0,0
3.1117E+11,0,0
3.1118E+11,0,0
3.1119E+11,0,0
3.112E+11,0,0
3.1121E+11,0,0
3.1122E+11,0,0
3.1123E+11,0,0
3.1124E+11,0,0
3.1125E+11,0,0
3.1126E+11,0,0
3.1127E+11,0,0
3.1128E+11,0,0
3.1129E+11,0,0
3.113E+11,0,0
3.1131E+11,0,0
3.1132E+11,0,0
3.1133E+11,0,0
3.1134E+11,0,0
3.1135E+11,0,0
3.1136E+11,0,0
3.1137E+11,0,0
3.1138E+11,0,0
3.1139E+11,0,0
3.114E+11,0,0
3.1141E+11,0,0
3.1142E+11,0,0
3.1143E+11,0,0
3.1144E+11,0,0
3.1145E+11,0,0
3.1146E+11,0,0
3.1147E+11,0,0
3.1148E+11,0,0
3.1149E+11,0,0
3.115E+11,0,0
3.1151E+11,0,0
3.1152E+11,0,0
3.1153E+11,0,0
3.1154E+11,0,0
3.1155E+11,0,0
3.1156E+11,0,0
3.1157E+11,0,0
3.1158E+11,0,0
3.1159E+11,0,0
3.116E+11,0,0
3.1161E+11,0,0
3.1162E+11,0,0
3.1163E+11,0,0
3.1164E+11,0,0
3.1165E+11,0,0
3.1166E+11,0,0
3.1167E+11,0,0
3.1168E+11,0,0
3.1169E+11,0,0
3.117E+11,0,0
3.1171E+11,0,0
3.1172E+11,0,0
3.1173E+11,0,0
3.1174E+11,0,0
3.1175E+11,0,0
3.1176E+11,0,0
3.1177E+11,0,0
3.1178E+11,0,0
3.1179E+11,0,0
3.118E+11,0,0
3.1181E+11,0,0
3.1182E+11,0,0
3.1183E+11,0,0
3.1184E+11,0,0
3.1185E+11,0,0
3.1186E+11,0,0
3.1187E+11,0,0
3.1188E+11,0,0
3.1189E+11,0,0
3.119E+11,0,0
3.1191E+11,0,0
3.1192E+11,0,0
3.1193E+11,0,0
3.1194E+11,1,0
3.1195E+11,0,0
3.1196E+11,0,0
3.1197E+11,0,0
3.1198E+11,0,0
3.1199E+11,0,0
3.12E+11,0,0
3.1201E+11,0,0
3.1202E+11,0,0
3.1203E+11,0,0
3.1204E+11,0,0
3.1205E+11,0,0
3.1206E+11,0,0
3.1207E+11,0,0
3.1208E+11,0,0
3.1209E+11,0,0
3.121E+11,0,0
3.1211E+11,0,0
3.1212E+11,0,0
3.1213E+11,0,0
3.1214E+11,0,0
3.1215E+11,0,0
3.1216E+11,0,0
3.1217E+11,0,0
3.1218E+11,0,0
3.1219E+11,0,0
3.122E+11,0,0
3.1221E+11,0,0
3.1222E+11,0,0
3.1223E+11,0,0
3.1224E+11,0,0
3.1225E+11,0,0
3.1226E+11,0,0
3.1227E+11,0,0
3.1228E+11,0,0
3.1229E+11,0,0
3.123E+11,0,0
3.1231E+11,0,0
3.1232E+11,0,0
3.1233E+11,0,0
3.1234E+11,0,0
3.1235E+11,0,0
3.1236E+11,0,0
3.1237E+11,0,0
3.1238E+11,0,0
3.1239E+11,0,0
3.124E+11,0,0
3.1241E+11,0,0
3.1242E+11,0,0
3.1243E+11,0,0
3.1244E+11,0,0
3.1245E+11,0,0
3.1246E+11,0,0
3.1247E+11,0,0
3.1248E+11,0,0
3.1249E+11,0,0
3.125E+11,0,0
3.1251E+11,0,0
3.1252E+11,0,0
3.1253E+11,0,0
3.1254E+11,0,0
3.1255E+11,0,0
3.1256E+11,0,0
3.1257E+11,0,0
3.1258E+11,0,0
3.1259E+11,0,0
3.126E+11,0,0
3.1261E+11,0,0
3.1262E+11,0,0
3.1263E+11,0,0
3.1264E+11,0,0
3.1265E+11,0,0
3.1266E+11,0,0
3.1267E+11,0,0
3.1268E+11,0,0
3.1269E+11,0,0
3.127E+11,0,0
3.1271E+11,0,0
3.1272E+11,0,0
3.1273E+11,0,0
3.1274E+11,0,0
3.1275E+11,0,0
3.1276E+11,0,0
3.1277E+11,0,0
3.1278E+11,0,0
3.1279E+11,0,0
3.128E+11,0,0
3.1281E+11,0,0
3.1282E+11,0,0
3.1283E+11,0,0
3.1284E+11,0,0
3.1285E+11,0,0
3.1286E+11,0,0
3.1287E+11,0,0
3.1288E+11,0,0
3.1289E+11,0,0
3.129E+11,0,0
3.1291E+11,0,0
3.1292E+11,0,0
3.1293E+11,0,0
3.1294E+11,0,0
3.1295E+11,0,0
3.1296E+11,0,0
3.1297E+11,0,0
3.1298E+11,0,0
3.1299E+11,0,0
3.13E+11,0,0
3.1301E+11,0,0
3.1302E+11,0,0
3.1303E+11,0,0
3.1304E+11,0,0
3.1305E+11,0,0
3.1306E+11,0,0
3.1307E+11,0,0
3.1308E+11,0,0
3.1309E+11,0,0
3.131E+11,0,0
3.1311E+11,0,0
3.1312E+11,0,0
3.1313E+11,0,0
3.1314E+11,0,0
3.1315E+11,0,0
3.1316E+11,0,0
3.1317E+11,0,0
3.1318E+11,0,0
3.1319E+11,0,0
3.132E+11,0,0
3.1321E+11,0,0
3.1322E+11,0,0
3.1323E+11,0,0
3.1324E+11,0,0
3.1325E+11,0,0
3.1326E+11,0,0
3.1327E+11,0,0
3.1328E+11,0,0
3.1329E+11,0,0
3.133E+11,0,0
3.1331E+11,0,0
3.1332E+11,0,0
3.1333E+11,0,0
3.1334E+11,0,0
3.1335E+11,0,0
3.1336E+11,0,0
3.1337E+11,0,0
3.1338E+11,0,0
3.1339E+11,0,0
3.134E+11,0,0
3.1341E+11,0,0
3.1342E+11,0,0
3.1343E+11,0,0
3.1344E+11,0,0
3.1345E+11,0,0
3.1346E+11,0,0
3.1347E+11,0,0
3.1348E+11,0,0
3.1349E+11,0,0
3.135E+11,0,0
3.1351E+11,0,0
3.1352E+11,0,0
3.1353E+11,0,0
3.1354E+11,0,0
3.1355E+11,0,0
3.1356E+11,0,0
3.1357E+11,0,0
3.1358E+11,0,0
3.1359E+11,0,0
3.136E+11,0,0
3.1361E+11,0,0
3.1362E+11,0,0
3.1363E+11,0,0
3.1364E+11,0,0
3.1365E+11,0,0
3.1366E+11,0,0
3.1367E+11,0,0
3.1368E+11,0,0
3.1369E+11,0,0
3.137E+11,0,0
3.1371E+11,0,0
3.1372E+11,0,0
3.1373E+11,0,0
3.1374E+11,0,0
3.1375E+11,0,0
3.1376E+11,0,0
3.1377E+11,0,0
3.1378E+11,0,0
3.1379E+11,0,0
3.138E+11,0,0
3.1381E+11,0,0
3.1382E+11,0,0
3.1383E+11,0,0
3.1384E+11,0,0
3.1385E+11,0,0
3.1386E+11,0,0
3.1387E+11,0,0
3.1388E+11,0,0
3.1389E+11,0,0
3.139E+11,0,0
3.1391E+11,0,0
3.1392E+11,0,0
3.1393E+11,0,0
3.1394E+11,0,0
3.1395E+11,0,0
3.1396E+11,0,0
3.1397E+11,0,0
3.1398E+11,0,0
3.1399E+11,0,0
3.14E+11,0,0
3.1401E+11,0,0
3.1402E+11,0,0
3.1403E+11,0,0
3.1404E+11,0,0
3.1405E+11,0,0
3.1406E+11,0,0
3.1407E+11,0,0
3.1408E+11,0,0
3.1409E+11,0,0
3.141E+11,0,0
3.1411E+11,0,0
3.1412E+11,0,0
3.1413E+11,0,0
3.1414E+11,0,0
3.1415E+11,0,0
3.1416E+11,0,0
3.1417E+11,0,0
3.1418E+11,0,0
3.1419E+11,0,0
3.142E+11,0,0
3.1421E+11,1,0
3.1422E+11,0,0
3.1423E+11,0,0
3.1424E+11,0,0
3.1425E+11,0,0
3.1426E+11,0,0
3.1427E+11,0,0
3.1428E+11,0,0
3.1429E+11,0,0
3.143E+11,0,0
3.1431E+11,0,0
3.1432E+11,0,0
3.1433E+11,0,0
3.1434E+11,0,0
3.1435E+11,0,0
3.1436E+11,0,0
3.1437E+11,0,0
3.1438E+11,0,0
3.1439E+11,0,0
3.144E+11,0,0
3.1441E+11,0,0
3.1442E+11,0,0
3.1443E+11,0,0
3.1444E+11,0,0
3.1445E+11,0,0
3.1446E+11,0,0
3.1447E+11,0,0
3.1448E+11,0,0
3.1449E+11,0,0
3.145E+11,0,0
3.1451E+11,0,0
3.1452E+11,0,0
3.1453E+11,0,0
3.1454E+11,0,0
3.1455E+11,0,0
3.1456E+11,0,0
3.1457E+11,0,0
3.1458E+11,0,0
3.1459E+11,0,0
3.146E+11,0,0
3.1461E+11,0,0
3.1462E+11,0,0
3.1463E+11,0,0
3.1464E+11,0,0
3.1465E+11,0,0
3.1466E+11,0,0
3.1467E+11,0,0
3.1468E+11,0,0
3.1469E+11,0,0
3.147E+11,0,0
3.1471E+11,0,0
3.1472E+11,0,0
3.1473E+11,0,0
3.1474E+11,0,0
3.1475E+11,0,0
3.1476E+11,0,0
3.1477E+11,0,0
3.1478E+11,0,0
3.1479E+11,0,0
3.148E+11,0,0
3.1481E+11,0,0
3.1482E+11,0,0
3.1483E+11,0,0
3.1484E+11,0,0
3.1485E+11,0,0
3.1486E+11,0,0
3.1487E+11,0,0
3.1488E+11,0,0
3.1489E+11,0,0
3.149E+11,0,0
3.1491E+11,0,0
3.1492E+11,0,0
3.1493E+11,0,0
3.1494E+11,0,0
3.1495E+11,0,0
3.1496E+11,0,0
3.1497E+11,0,0
3.1498E+11,0,0
3.1499E+11,0,0
3.15E+11,0,0
3.1501E+11,0,0
3.1502E+11,0,0
3.1503E+11,0,0
3.1504E+11,0,0
3.1505E+11,0,0
3.1506E+11,0,0
3.1507E+11,0,0
3.1508E+11,0,0
3.1509E+11,0,0
3.151E+11,0,0
3.1511E+11,0,0
3.1512E+11,0,0
3.1513E+11,0,0
3.1514E+11,0,0
3.1515E+11,0,0
3.1516E+11,0,0
3.1517E+11,0,0
3.1518E+11,0,0
3.1519E+11,0,0
3.152E+11,0,0
3.1521E+11,0,0
3.1522E+11,0,0
3.1523E+11,0,0
3.1524E+11,0,0
3.1525E+11,0,0
3.1526E+11,0,0
3.1527E+11,0,0
3.1528E+11,0,0
3.1529E+11,0,0
3.153E+11,0,0
3.1531E+11,0,0
3.1532E+11,0,0
3.1533E+11,0,0
3.1534E+11,0,0
3.1535E+11,0,0
3.1536E+11,0,0
3.1537E+11,0,0
3.1538E+11,0,0
3.1539E+11,0,0
3.154E+11,0,0
3.1541E+11,0,0
3.1542E+11,0,0
3.1543E+11,0,0
